FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON,
106250956,MODOC MEDICAL CENTER,07/01/2019,06/30/2020,366,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,District,General,Comparable,Rural,530-233-5131,228 MCDOWELL ST.,ALTURAS,96101,KEVIN KRAMER,CEO,MODOCMEDICALCENTER.COM,COUNTY OF MODOC,MATT FALKNER,"WIPFLI, LLP",,05-0430,,HSP30430H,87,87,52,882,22,"1,078","14,368",0,48,0,0,610,"17,008",202,4,3,83,0,15,0,0,11,318,16,0,0,0,71,0,"1,193",0,0,0,"15,815",0,276,0,0,0,42,0,53.4,53.4,53.5,4.3,0,0,0,"6,714",152,441,"6,610",0,"3,553",0,0,"1,843","19,313","4,342","11,812",0,"3,026",0,1,137,"6,017",1,80,0,0,"34,506,550","5,019,688","174,612","29,661,474","3,638,562","25,798,246","7,501,790","2,789,311",0,0,0,"10,291,101","9,452,140","9,949,684","15,104,726","3,113,819","54,025","1,354,057","6,320,101",0,"175,108",0,0,"123,976","11,141,086","10,112,686","187,229","475,813","7,527,559",0,"4,370,116",0,0,"692,061","23,365,464","5,303,577","96,738","17,852","-3,332,899",0,0,"1,581,158",0,"953,041",0,706,0,"399,515",0,"174,612",0,0,"7,922,928","144,516","1,812,018","17,355,171",0,"1,817,383",0,0,"609,458",0,0,0,"560,284","2,229,027",0,"5,274,451","6,274,507","4,112,360",0,0,0,0,"5,156,910","1,319,321","3,378,606","282,091","9,582,595","2,232,291","2,904,587","3,812,789","3,775,683","618,517","506,004","94,828","130,941","25,263","2,114,748","43,601,516",0,"2,277,919","42,116,413",0,0,"87,995,848","10,908,346",0,"31,297,785","45,789,717","87,995,848","38,830,442","5,980,803","-3,478,692","4,296,172","6,547,324","11,351,283","9,073,364",0,0,"29,692,454","31,485,869","188,084",0,0,163,56,"362,220","19,599","381,819",17,0,"47,452","76,192","14,279","12,894","46,518","45,079","42,240","34,705","42,861",0,"124,024","84,735","33,785",0,"73,973","14,834","30,869",0,"127,920","89,581","36,159",0,"78,676","16,200","33,283",0,
106250956,MODOC MEDICAL CENTER,07/01/2020,12/17/2020,170,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,District,General,Comparable,Rural,530-233-5131,228 MCDOWELL ST.,ALTURAS,96101,KEVIN KRAMER,CEO,MODOCMEDICALCENTER.COM,COUNTY OF MODOC,MATT FALKNER,"WIPFLI, LLP",,05-0430,,HSP30430H,87,87,50,619,2,"1,360","5,647",0,20,0,0,6,"7,654",83,1,8,32,0,3,0,0,3,130,16,0,0,0,71,0,772,0,0,0,"6,882",0,114,0,0,0,16,0,51.8,51.8,58.9,6.8,0,0,0,"3,445",66,112,"3,090",0,"2,024",0,0,"1,290","10,027","2,003","6,552",0,"1,409",0,1,51,"2,504",1,36,0,0,"19,467,737","5,050,218","112,144","14,529,663","1,603,571","15,596,758","536,476","1,931,884",0,0,0,"2,468,360","5,789,328","5,399,986","8,278,423","1,733,921","8,902","586,644","4,255,550",0,"55,022",0,0,"14,198","6,654,237","5,674,662","83,666","124,885","3,714,628",0,"2,452,128",0,0,"763,531","12,813,500","3,226,586","40,316","318,149","-405,747",0,0,"944,249",0,"620,439",0,"13,904",0,"292,322",0,"112,144",0,0,"4,181,997","52,252","393,380","8,488,069",0,"866,247",0,"-13,904","561,622",0,0,0,"100,740","970,585",0,"2,725,072","3,548,615","2,493,077",0,0,0,0,"2,890,419","681,106","2,330,694","927,775","5,742,203","1,323,472","1,277,619","1,952,838","2,520,321","470,850","761,306","60,284","65,506","438,482","983,877","44,732,043",0,"47,100,843","524,000",0,0,"92,356,886","9,324,609",0,"33,181,085","49,851,192","92,356,886","40,094,418","8,767,838","-5,216,426","46,683,868","11,920,537","59,655,600","12,554,757",0,0,"33,599,968","33,599,968","418,883",0,0,90,29,"189,702","15,496","205,198",17,0,"22,417","43,917","9,616","7,271","26,612","22,216","22,247","17,596","17,810",0,"62,294","49,816","17,770",0,"37,032","7,893","14,897",0,"70,339","52,625","18,786",0,"39,288","8,352","15,808",0,
106190541,MONROVIA MEMORIAL HOSPITAL,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-408-9800,323 SOUTH HELIOTROPE AVE,MONROVIA,91016,RON KUPFERSTEIN,CEO,WWW.MONROVIAMEMORIAL.COM,"ALAKOR HEALTHCARE, LLC",FRANK ADOMITIS,MONROVIA MEMORIAL HOSPITAL,,05-2054,,,49,49,18,"6,815",0,0,0,0,10,0,0,0,"6,825",220,0,0,0,0,6,0,0,0,226,49,0,0,0,0,0,"6,825",0,0,0,0,0,226,0,0,0,0,0,38.1,38.1,30.2,30.2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,2,"1,462",0,54,0,0,0,"99,263,032","83,480,076",0,"15,782,956",0,"17,157,734","-1,374,778",0,0,0,0,"-1,374,778","9,443,850",0,"89,819,182","97,852,206",0,0,0,0,"1,399,442",0,0,0,"99,251,648",0,0,0,0,0,"11,384",0,0,0,"11,384","83,368,692",0,0,0,0,0,"111,384",0,0,0,0,0,0,0,0,0,0,"14,483,514",0,0,0,0,"1,299,442",0,0,0,0,0,0,0,0,0,"4,424,473",0,"3,628,092",0,0,0,0,"3,551,535","956,315","3,687,821","909,498","9,596,934","1,400,995",0,"434,286","2,309,624","1,770,813","360,857","175,564","143,846","380,506","584,309","8,810,084",0,"6,006,217",0,0,"11,144","14,827,445","6,524,232",0,"6,690,896","1,612,317","14,827,445","7,763,288","179,684,394","-179,375,135","6,873,567","2,891,775","10,529,982","4,523,765","4,367,832","66,586",0,"7,004,834","313,938",0,0,110,40,"212,352","16,963","229,315",67,0,"47,879","34,182","48,886","6,263","27,097","20,369","18,873","7,981",822,0,"88,918",0,"30,902",0,"40,974","15,807","35,751",0,"96,697",0,"32,786",0,"44,053","17,378","38,401",0,
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Non-Profit,General,Comparable,,909-625-5411,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,GAIL AVIADO,CEO,,"PRIME HEALTHCARE SERVICES FOUNDATION, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0758,,,106,106,35,"1,141","1,092","2,640","5,315",0,502,97,13,390,"11,190",224,224,544,"1,294",0,129,19,7,228,"2,669",106,0,0,0,0,0,"11,190",0,0,0,0,0,"2,669",0,0,0,0,0,28.8,28.8,4.2,4.2,20,959,439,"1,567","1,460","2,959","10,965",0,"2,342",143,159,"1,440","21,035","22,623",0,0,45,0,3,"29,694","27,532",738,726,278,156,"260,375,566","202,830,466",0,"57,545,100","610,622","51,629,548","6,526,174","50,042",0,0,0,"6,576,216","38,203,940","50,565,655","171,605,971","27,735,715","23,598,809","40,505,837","53,742,626",0,"11,955,161","1,878,482","220,136","7,307,545","166,944,311","8,152,585","7,748,668","12,767,738","47,623,572",0,"10,420,791","866,922","690,492","5,160,487","93,431,255","28,956,545","25,636,760","41,164,350","81,949,750","-1,518,211",0,"11,580,412","1,720,821","5,538,985",0,"1,114,424",0,"6,686,630",0,0,0,0,"6,931,755","5,710,717","12,610,217","20,229,871",0,"10,795,540","1,024,583",0,"242,417",0,0,0,"50,042",0,0,"7,595,702","3,453,460","11,330,917",0,0,0,"870,825","7,747,967","2,041,924","16,367,838","2,220,915","21,620,700","6,600,966","1,653,764","1,010,545","5,114,103","7,364,150","2,034,803","297,169","662,196",0,"5,271,152","78,198,931",0,"38,933,161","1,772,096","9,878",0,"118,914,066","11,951,672",0,"6,124,976","100,837,418","118,914,066","12,427,432","66,539,905","-41,365,112","41,324,929","17,028,671","62,653,600","23,720,439",0,0,0,"6,758,184","633,208","38,600,959","741,870",336,94,"639,385","66,386","705,771",300,18,"56,674","189,697","168,715","1,588","18,061","78,965","67,697","51,368","6,620",0,"133,070","61,631","120,473","10,251","140,362","46,904","126,694",0,"145,775","66,427","129,713","12,251","158,553","54,436","138,616",0,
106190547,MONTEREY PARK HOSPITAL,07/01/2019,06/30/2020,366,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-570-9000,900 SOUTH ATLANTIC BLVD,MONTEREY PARK,91754,PHIL COHEN,CEO,,MONTEREY PARK HOSPITAL,LINDA MARSH,MONTEREY PARK HOSPITAL,,05-0736,HSC30591J,ZZT30591J,101,101,48,"3,129","3,470","2,130","7,275",0,24,726,36,551,"17,341",676,761,621,"1,886",0,4,182,9,212,"4,351",101,0,0,0,0,0,"17,341",0,0,0,0,0,"4,351",0,0,0,0,0,46.9,46.9,4,4,8,"2,083",980,"1,909","2,656","3,185","12,194",0,366,"4,352",145,839,"25,646","22,617",0,0,"3,794",0,3,"126,022","125,704",963,"1,364",742,392,"580,977,243","500,770,808","16,264,797","96,471,232","202,972","86,031,681","10,642,523","2,538,020",0,800,0,"13,179,743","79,929,194","41,247,494","459,800,555","62,412,615","66,177,344","37,300,996","147,656,897",0,"1,124,205","34,657,257","1,235,189","19,099,551","369,664,054","25,384,425","33,258,550","18,971,899","89,841,967",0,"4,298,761","34,731,888","785,544","4,040,155","211,313,189","84,749,039","99,234,803","39,745,560","213,818,529","-6,469,841",0,"4,529,416","40,438,819","7,875,337",0,"2,390,687",0,"14,458,459",0,"16,264,797",0,0,"3,048,001","201,091","17,596,349","44,976,005",0,"893,550","28,950,326",0,"805,910",0,0,0,0,0,0,"14,672,912","4,380,032","20,193,331",0,0,0,0,"9,901,512","5,562,323","27,585,439","3,736,132","27,620,422","9,311,640","1,397,405","512,685","8,392,212","20,876,891","600,586","2,416,360","804,090","424,080","13,675,310","82,088,132",0,"1,297,744","264,264",0,"151,780","83,801,920","26,732,289",0,"3,306,142","53,763,489","83,801,920","69,666,538","72,306,539","-65,446,740","167,040","8,094,331","8,261,371","6,963,627",0,0,0,"3,522,014","215,872","3,570,710",0,353,158,"650,881","99,482","750,363",251,0,"48,939","148,268","226,770","42,639","43,472","98,783","26,541",0,"15,399",70,"250,058","46,099","173,674",0,"62,006","35,104","83,940",0,"290,823","52,002","203,691",0,"69,205","40,073","94,569",0,
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,General,Comparable,,818-876-4169,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,ROBERT BEITCHER,CEO,WWW.MPTF.COM,MPTF,KATHIE DAPELLO,MPTF,,05-0552,HSC30552F,ZZT05034F,277,261,207,593,0,"21,529",0,0,0,39,"35,741","5,555","63,457",37,0,37,0,0,0,1,36,67,178,0,12,0,0,110,155,0,"2,085",0,0,"25,631","35,741",0,98,0,0,44,36,62.6,66.4,356.5,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,695,636","5,483,553",0,"23,212,083","12,652","62,351,004","-39,126,269","34,301,940","12,417,085",0,0,"-17,241,414","27,269,075",0,"1,426,561","1,678,790",0,"13,490,620",0,0,0,"124,833","6,499,360","6,902,033","28,695,636",0,0,0,0,0,0,0,0,0,0,"905,434",0,"66,241",0,0,0,0,"67,327","1,135,719",0,"2,028,127",0,"1,280,705",0,0,0,0,"773,356",0,"13,424,379",0,0,0,"57,506","4,471,233","4,485,609",0,0,"26,425,949","2,738,794",0,0,"16,543,658",0,"266,171",0,0,0,0,"28,946,068","6,755,447","8,494,704","1,344,956","25,475,124","11,438,081",0,"5,056,453","2,982,307","5,814,693","1,795,829","203,295",0,"597,827","8,987,395","96,750,586",0,"22,338,519","286,244","19,704,289",0,"139,079,638","26,100,456",0,"57,094,730","55,884,452","139,079,638","4,775,057","4,405,297","-1,461,947","78,871,599","37,829,874","131,166,306","108,827,787",0,0,"20,243,268","62,409,562","5,314,832","9,295,363","9,675,967",417,128,"770,805","137,495","908,300",77,0,"88,725","120,514","13,018","72,411","141,937","68,658","198,009","25,840","38,595","3,098","288,481",0,0,0,"295,764","55,527","73,779","57,254","362,431",0,0,0,"334,208","64,974","83,338","63,349",
106361266,MOUNTAINS COMMUNITY HOSPITAL,07/01/2019,06/30/2020,366,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,District,General,Comparable,Rural,909-336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,ADMINISTRATOR,MCHCARES.COM,SAN BERNARDINO MOUNTAINS COMMUNITY HOSPITAL DISTRICT,MATT FALKNER,"WIPFLI, LLP",,05-1312,,HSP30260I,37,37,23,302,135,"5,156","2,297",0,8,113,0,6,"8,017",79,45,51,51,0,3,45,0,2,276,17,0,0,0,20,0,867,0,0,0,"7,150",0,272,0,0,0,4,0,59.2,59.2,29,3.2,0,0,0,"4,924","2,540","10,658","6,227",0,337,"4,150",1,"1,055","29,892","8,354","11,256",0,"10,398",0,1,"3,391","8,805",23,68,0,0,"53,020,460","27,063,403",0,"25,957,057","404,769","26,367,274","-5,448","4,754,278","267,368",0,0,"4,481,462","6,871,793","20,160,491","25,988,176","1,724,240","827,212","5,041,997","2,663,541",0,"51,224","870,928",0,"48,621","11,227,763","6,954,030","6,227,524","9,726,008","8,393,402",0,"855,387","8,539,457","6,155","1,090,734","41,792,697","4,646,557","4,263,934","8,537,140","3,180,684","-208,126",0,"585,368","4,695,285","1,209,420",0,"153,141",0,0,0,0,0,0,"4,031,713","2,790,802","6,367,049","7,948,201",0,"225,585","3,722,201","5,506","866,000",0,0,"739,586","460,109","3,110,816",0,"2,479,345","4,415,792","6,207,038",0,0,0,0,"5,069,241","2,088,580","4,439,651","1,667,627","13,306,099","3,048,634","486,438","1,693,890","2,013,938","1,106,140","1,597,573","228,026","324,486","512,607","2,049,443","18,874,368","20,447,386","14,518,917","1,506,673",0,0,"55,347,344","8,935,607","30,252","11,697,911","34,683,574","55,347,344","15,242,086","6,964,815","-4,681,000","14,628,965","13,841,977","31,626,960","17,108,043","2,754,988",0,"6,740,176","12,192,064","494,153",0,0,180,53,"346,368","27,677","374,045",8,0,"53,806","73,661","33,612","21,158","55,411","76,062","22,211","10,447",0,0,"60,902","57,733","76,723",0,"71,508","47,042","32,460",0,"64,756","62,115","83,865",0,"75,970","51,111","36,228",0,
106281266,NAPA STATE HOSPITAL,07/01/2019,06/30/2020,366,Audited,Excl. Ind. Audit Adj.,Napa,3,407,State,Specialty,State,,707-253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,CINDY BLACK,EXECUTIVE DIRECTOR,,STATE OF CALIFORNIA,RENU SINGH,DEPARTMENT OF STATE HOSPITALS,,05-4122,,,"1,418","1,284","1,284","170,590",0,0,0,0,229,0,0,"281,176","451,995",189,0,0,0,0,4,0,0,661,854,0,151,0,0,"1,267",0,0,"10,410",0,0,"441,585",0,0,20,0,0,834,0,87.1,96.2,529.3,520.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"395,378,760","64,098",0,"395,314,662",0,"395,378,760","-64,098","64,098",0,0,0,0,"340,190,306",0,"55,188,454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,344",0,0,0,0,0,0,0,0,0,0,0,"62,754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106274043,NATIVIDAD MEDICAL CENTER,07/01/2019,06/30/2020,366,Audited,Incl. Ind. Audit Adj.,Monterey,8,705,City/County,General,Comparable,,831-755-4111,1441 CONSTITUTION BLVD,SALINAS,93906,GARY GRAY,CEO,WWW.NATIVIDAD.COM,COUNTY OF MONTEREY,ANTHONY GUTILLA,"TOYON ASSOCIATES, INC.",2,05-0248,HSC00248W,ZZR00248W,172,172,122,"12,506",0,"11,056","10,121",29,"7,418",0,37,556,"41,723","2,120",0,"2,335","2,419",7,"1,509",0,10,133,"8,533",126,22,0,24,0,0,"27,545","5,770",0,"8,408",0,0,"7,165",705,0,663,0,0,66.3,66.3,4.9,4.9,20,"3,403","1,859","22,562",0,"15,972","60,415",243,"35,881",0,476,"10,697","146,246","89,631","53,226",0,"31,527",0,4,"195,555","111,112","2,781","1,403","1,535",606,"1,176,887,954","867,496,454",0,"309,391,500","25,627,012","325,432,514","9,585,998","12,462,192","682,333",0,0,"21,365,857","420,696,321","199,026,213","557,165,420","230,118,403",0,"200,538,032","222,934,231","924,342","164,940,425",0,"1,197,276","14,860,979","835,513,688","47,601,007",0,"43,313,478","140,001,713","845,253","80,368,272",0,"2,023,905","27,220,638","341,374,266","207,470,114",0,"183,722,907","265,297,009","-21,972,614","1,769,595","186,702,090",0,"35,417,849",0,"3,221,181",0,"5,868,323",0,0,0,0,"68,932,239",0,"68,958,804","110,781,348",0,"58,606,607",0,0,"2,112,502",0,"16,484,673","11,100,117",0,0,0,"74,235,253","44,545,912","85,617,089",0,0,0,"1,196,970","53,248,643","11,734,254","37,476,193","17,378,200","137,719,304","66,004,580","20,048,415","11,450,866","28,158,970","29,586,894","11,228,105","3,487,136","7,242,597","3,368,504","7,137,143","261,803,050",0,"112,702,504","14,986,632","21,123",0,"389,513,309","104,601,976",0,"37,754,369","247,156,964","389,513,309","161,404,121","182,613,714","-133,805,387","179,387,223","129,707,734","310,207,518","197,505,014",0,0,"41,187,983","41,187,983","3,433,614",0,0,"1,263",482,"2,421,735","290,602","2,712,337",168,30,"232,332","440,725","685,193","17,162","275,125","358,581","177,694","150,549","24,867","59,507","680,507","395,222","498,323","9,007","427,282","139,773","271,621",0,"745,172","438,188","562,082","10,833","486,156","162,365","307,541",0,
106301304,NEWPORT BAY HOSPITAL,05/01/2019,04/30/2020,366,Audited,Excl. Ind. Audit Adj.,Orange,13,1016,Investor,Psychiatric,Comparable,,949-650-9750,1501 E. 16TH STREET,NEWPORT BEACH,92663,JAMES E. PARKHURST,CEO,WWW.NEWPORTBAYHOSPITAL.COM,"BEACON HEALTHCARE SERVICES, INC.",ROCKY GENTNER,GENTNER AND COMPANY,,05-4135,,HSP34135F,36,36,34,"10,138","1,627",0,0,0,9,0,0,0,"11,774",662,118,0,0,0,2,0,0,0,782,0,36,0,0,0,0,0,"11,774",0,0,0,0,0,782,0,0,0,0,89.4,89.4,15.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,327,488","4,541,225",0,"11,786,263",0,"11,917,336","-131,073","24,784",0,0,0,"-106,289","14,719,895",0,"1,607,593","14,152,984","2,159,652",0,0,0,"14,852",0,0,0,"16,327,488",0,0,0,0,0,0,0,0,0,0,"3,694,504","843,454",0,0,0,0,"3,267",0,0,0,0,0,0,0,0,0,0,"10,458,480","1,316,198",0,0,0,"11,585",0,0,0,0,0,0,"23,769",0,0,"6,812,616",0,"1,076,127",0,0,0,0,"1,188,435","432,683","1,746,277","661,198","1,657,287","393,946",0,0,"369,309","8,503,877",622,"527,437","128,557","47,957","288,344","2,433,928",0,0,0,0,0,"2,433,928","2,024,632",0,"2,882,214","-2,472,918","2,433,928","2,260,637","25,322,498","-25,151,654",0,"283,051","303,124","303,124",0,0,0,"2,882,214",0,0,0,28,0,"55,904","3,285","59,189",18,0,"14,560",0,0,0,0,"19,341","22,003",0,0,0,0,0,0,0,"26,163","4,160","25,581",0,0,0,0,0,"27,609","4,320","27,260",0,
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,07/01/2019,06/30/2020,366,Audited,Excl. Ind. Audit Adj.,Sutter,2,227,Investor,Psychiatric,PHF,,530-790-2520,1535 PLUMAS COURT,YUBA CITY,95991,ARNE HYSON,CEO,NVBH.COM,"NORTH VALLEY BEHAVIORAL HEALTH, LLC",ARNE HYSON,NORTH VALLEY BEHAVIORAL HEALTH - PHF,,,,,16,16,16,0,0,0,0,0,0,0,0,"5,642","5,642",0,0,0,0,0,0,0,0,285,285,0,16,0,0,0,0,0,"5,642",0,0,0,0,0,285,0,0,0,0,96.3,96.3,19.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,222,325","62,185",0,"5,160,140",0,"5,151,120","9,020","1,317",0,"6,695",0,"3,642","5,222,325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,228,051",0,"14,570",0,"159,578",0,"1,402,199","812,728",0,0,"589,471","1,402,199","478,979","734,001",0,0,"166,906","166,906","152,336",0,0,0,"367,600","367,600","120,500",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
